index,protID,geneID,geneName
7469,9606.ENSP00000350896,ENSG00000196411,EPHB4
7470,9606.ENSP00000350914,ENSG00000161267,BDH1
7471,9606.ENSP00000350928,ENSG00000128683,GAD1
7472,9606.ENSP00000350934,ENSG00000177548,RABEP2
7473,9606.ENSP00000350937,ENSG00000135269,TES
7474,9606.ENSP00000350941,ENSG00000197122,SRC
7475,9606.ENSP00000350990,ENSG00000149115,TNKS1BP1
7476,9606.ENSP00000351015,ENSG00000196712,NF1
7477,9606.ENSP00000351035,ENSG00000198189,HSD17B11
7478,9606.ENSP00000351049,ENSG00000130669,PAK4
7479,9606.ENSP00000351052,ENSG00000091732,ZC3HC1
7480,9606.ENSP00000351059,ENSG00000168329,CX3CR1
7481,9606.ENSP00000351068,ENSG00000197584,KCNMB2
7482,9606.ENSP00000351075,ENSG00000099994,SUSD2
7483,9606.ENSP00000351108,ENSG00000197451,HNRNPAB
7484,9606.ENSP00000351113,ENSG00000075539,FRYL
7485,9606.ENSP00000351118,ENSG00000099834,CDHR5
7486,9606.ENSP00000351132,ENSG00000126858,RHOT1
7487,9606.ENSP00000351137,ENSG00000076924,XAB2
7488,9606.ENSP00000351141,ENSG00000146457,WTAP
7489,9606.ENSP00000351147,ENSG00000119599,DCAF4
7490,9606.ENSP00000351155,ENSG00000198513,ATL1
7491,9606.ENSP00000351206,ENSG00000164440,TXLNB
7492,9606.ENSP00000351209,ENSG00000142627,EPHA2
7493,9606.ENSP00000351211,ENSG00000188324,OR6C6
7494,9606.ENSP00000351214,ENSG00000196683,TOMM7
7495,9606.ENSP00000351250,ENSG00000197323,TRIM33
7496,9606.ENSP00000351255,ENSG00000138378,STAT4
7497,9606.ENSP00000351259,,
7498,9606.ENSP00000351273,ENSG00000064012,CASP8
7499,9606.ENSP00000351284,ENSG00000002016,RAD52
7500,9606.ENSP00000351310,ENSG00000206384,COL6A6
7501,9606.ENSP00000351314,ENSG00000205220,PSMB10
7502,9606.ENSP00000351327,ENSG00000147081,AKAP4
7503,9606.ENSP00000351333,ENSG00000213390,ARHGAP19
7504,9606.ENSP00000351342,ENSG00000110786,PTPN5
7505,9606.ENSP00000351379,ENSG00000196570,PFN3
7506,9606.ENSP00000351380,ENSG00000198498,TMA16
7507,9606.ENSP00000351407,ENSG00000143437,ARNT
7508,9606.ENSP00000351410,ENSG00000108946,PRKAR1A
7509,9606.ENSP00000351416,ENSG00000132466,ANKRD17
7510,9606.ENSP00000351422,ENSG00000006015,REX1BD
7511,9606.ENSP00000351446,ENSG00000196363,WDR5
7512,9606.ENSP00000351466,ENSG00000196578,OR5AC2
7513,9606.ENSP00000351490,ENSG00000125952,MAX
7514,9606.ENSP00000351492,ENSG00000198258,UBL5
7515,9606.ENSP00000351497,ENSG00000072694,FCGR2B
7516,9606.ENSP00000351520,ENSG00000197217,ENTPD4
7517,9606.ENSP00000351524,ENSG00000198265,HELZ
7518,9606.ENSP00000351530,ENSG00000198205,ZXDA
7519,9606.ENSP00000351539,ENSG00000179456,ZBTB18
7520,9606.ENSP00000351552,ENSG00000167491,GATAD2A
7521,9606.ENSP00000351575,ENSG00000145734,BDP1
7522,9606.ENSP00000351589,ENSG00000196747,HIST1H2AI
7523,9606.ENSP00000351591,ENSG00000196338,NLGN3
7524,9606.ENSP00000351593,ENSG00000183963,SMTN
7525,9606.ENSP00000351596,ENSG00000198677,TTC37
7526,9606.ENSP00000351602,ENSG00000196371,FUT4
7527,9606.ENSP00000351605,ENSG00000164930,FZD6
7528,9606.ENSP00000351618,ENSG00000116117,PARD3B
7529,9606.ENSP00000351644,ENSG00000130299,GTPBP3
7530,9606.ENSP00000351650,,
7531,9606.ENSP00000351664,ENSG00000135596,MICAL1
7532,9606.ENSP00000351671,ENSG00000115009,CCL20
7533,9606.ENSP00000351682,ENSG00000150656,CNDP1
7534,9606.ENSP00000351686,ENSG00000170325,PRDM10
7535,9606.ENSP00000351697,ENSG00000009413,REV3L
7536,9606.ENSP00000351706,ENSG00000196475,GK2
7537,9606.ENSP00000351717,ENSG00000197150,ABCB8
7538,9606.ENSP00000351755,ENSG00000198121,LPAR1
7539,9606.ENSP00000351767,ENSG00000101203,COL20A1
7540,9606.ENSP00000351769,ENSG00000167264,DUS2
7541,9606.ENSP00000351777,ENSG00000165280,VCP
7542,9606.ENSP00000351789,ENSG00000197329,PELI1
7543,9606.ENSP00000351790,ENSG00000138347,MYPN
7544,9606.ENSP00000351811,ENSG00000038358,EDC4
7545,9606.ENSP00000351813,ENSG00000198060,38412
7546,9606.ENSP00000351832,ENSG00000118873,RAB3GAP2
7547,9606.ENSP00000351885,ENSG00000119383,PTPA
7548,9606.ENSP00000351894,ENSG00000198646,NCOA6
7549,9606.ENSP00000351905,ENSG00000163513,TGFBR2
7550,9606.ENSP00000351908,ENSG00000197442,MAP3K5
7551,9606.ENSP00000351926,ENSG00000196961,AP2A1
7552,9606.ENSP00000351933,ENSG00000198642,KLHL9
7553,9606.ENSP00000351947,ENSG00000163104,SMARCAD1
7554,9606.ENSP00000351957,ENSG00000172572,PDE3A
7555,9606.ENSP00000351981,ENSG00000164023,SGMS2
7556,9606.ENSP00000352011,ENSG00000006283,CACNA1G
7557,9606.ENSP00000352028,ENSG00000156463,SH3RF2
7558,9606.ENSP00000352035,ENSG00000075043,KCNQ2
7559,9606.ENSP00000352047,ENSG00000144366,GULP1
7560,9606.ENSP00000352064,ENSG00000134545,KLRC1
7561,9606.ENSP00000352071,ENSG00000177575,CD163
7562,9606.ENSP00000352097,ENSG00000196542,SPTSSB
7563,9606.ENSP00000352119,ENSG00000196787,HIST1H2AG
7564,9606.ENSP00000352121,ENSG00000105851,PIK3CG
7565,9606.ENSP00000352138,ENSG00000183853,KIRREL1
7566,9606.ENSP00000352144,ENSG00000121578,B4GALT4
7567,9606.ENSP00000352157,ENSG00000109339,MAPK10
7568,9606.ENSP00000352163,ENSG00000197353,LYPD2
7569,9606.ENSP00000352185,ENSG00000197724,PHF2
7570,9606.ENSP00000352208,ENSG00000138119,MYOF
7571,9606.ENSP00000352219,ENSG00000074582,BCS1L
7572,9606.ENSP00000352222,ENSG00000047230,CTPS2
7573,9606.ENSP00000352248,ENSG00000109511,ANXA10
7574,9606.ENSP00000352252,ENSG00000197153,HIST1H3J
7575,9606.ENSP00000352257,ENSG00000196419,XRCC6
7576,9606.ENSP00000352264,ENSG00000198087,CD2AP
7577,9606.ENSP00000352270,ENSG00000166091,CMTM5
7578,9606.ENSP00000352271,ENSG00000196584,XRCC2
7579,9606.ENSP00000352272,ENSG00000177791,MYOZ1
7580,9606.ENSP00000352288,ENSG00000196576,PLXNB2
7581,9606.ENSP00000352305,ENSG00000176895,OR51A7
7582,9606.ENSP00000352314,ENSG00000197705,KLHL14
7583,9606.ENSP00000352319,ENSG00000062096,ARSF
7584,9606.ENSP00000352336,ENSG00000197943,PLCG2
7585,9606.ENSP00000352358,ENSG00000165125,TRPV6
7586,9606.ENSP00000352400,ENSG00000126883,NUP214
7587,9606.ENSP00000352401,ENSG00000197713,RPE
7588,9606.ENSP00000352408,ENSG00000105393,BABAM1
7589,9606.ENSP00000352414,ENSG00000158815,FGF17
7590,9606.ENSP00000352425,ENSG00000112290,WASF1
7591,9606.ENSP00000352427,ENSG00000148604,RGR
7592,9606.ENSP00000352438,ENSG00000197111,PCBP2
7593,9606.ENSP00000352442,,
7594,9606.ENSP00000352447,ENSG00000182795,C1orf116
7595,9606.ENSP00000352455,ENSG00000197614,MFAP5
7596,9606.ENSP00000352456,ENSG00000169359,SLC33A1
7597,9606.ENSP00000352463,ENSG00000100207,TCF20
7598,9606.ENSP00000352498,,
7599,9606.ENSP00000352513,ENSG00000197965,MPZL1
7600,9606.ENSP00000352516,ENSG00000130816,DNMT1
7601,9606.ENSP00000352522,ENSG00000047249,ATP6V1H
7602,9606.ENSP00000352544,ENSG00000145920,CPLX2
7603,9606.ENSP00000352547,ENSG00000186281,GPAT2
7604,9606.ENSP00000352561,ENSG00000004948,CALCR
7605,9606.ENSP00000352565,ENSG00000164107,HAND2
7606,9606.ENSP00000352572,ENSG00000160299,PCNT
7607,9606.ENSP00000352575,ENSG00000168918,INPP5D
7608,9606.ENSP00000352584,ENSG00000198074,AKR1B10
7609,9606.ENSP00000352603,ENSG00000221838,AP4M1
7610,9606.ENSP00000352604,ENSG00000196539,OR2T3
7611,9606.ENSP00000352608,ENSG00000196218,RYR1
7612,9606.ENSP00000352626,ENSG00000196171,OR6K2
7613,9606.ENSP00000352627,ENSG00000278677,HIST1H2AM
7614,9606.ENSP00000352645,ENSG00000198874,TYW1
7615,9606.ENSP00000352655,ENSG00000196950,SLC39A10
7616,9606.ENSP00000352657,,
7617,9606.ENSP00000352668,ENSG00000244462,RBM12
7618,9606.ENSP00000352673,ENSG00000163435,ELF3
7619,9606.ENSP00000352676,ENSG00000019995,ZRANB1
7620,9606.ENSP00000352678,ENSG00000156502,SUPV3L1
7621,9606.ENSP00000352702,ENSG00000111181,SLC6A12
7622,9606.ENSP00000352704,ENSG00000197183,NOL4L
7623,9606.ENSP00000352706,ENSG00000198130,HIBCH
7624,9606.ENSP00000352710,ENSG00000198601,OR2M2
7625,9606.ENSP00000352717,ENSG00000197437,OR13G1
7626,9606.ENSP00000352738,ENSG00000138757,G3BP2
7627,9606.ENSP00000352782,ENSG00000144362,PHOSPHO2
7628,9606.ENSP00000352802,ENSG00000115935,WIPF1
7629,9606.ENSP00000352833,ENSG00000134242,PTPN22
7630,9606.ENSP00000352834,ENSG00000197879,MYO1C
7631,9606.ENSP00000352839,ENSG00000187258,NPSR1
7632,9606.ENSP00000352852,ENSG00000110492,MDK
7633,9606.ENSP00000352900,ENSG00000143171,RXRG
7634,9606.ENSP00000352918,ENSG00000162704,ARPC5
7635,9606.ENSP00000352926,ENSG00000197905,TEAD4
7636,9606.ENSP00000352927,ENSG00000168502,MTCL1
7637,9606.ENSP00000352928,ENSG00000130311,DDA1
7638,9606.ENSP00000352929,ENSG00000213923,CSNK1E
7639,9606.ENSP00000352956,ENSG00000100461,RBM23
7640,9606.ENSP00000352980,,
7641,9606.ENSP00000352995,ENSG00000104880,ARHGEF18
7642,9606.ENSP00000353010,ENSG00000066739,ATG2B
7643,9606.ENSP00000353025,ENSG00000196937,FAM3C
7644,9606.ENSP00000353030,ENSG00000142949,PTPRF
7645,9606.ENSP00000353044,ENSG00000198128,OR2L3
7646,9606.ENSP00000353072,ENSG00000074370,ATP2A3
7647,9606.ENSP00000353073,ENSG00000188603,CLN3
7648,9606.ENSP00000353078,ENSG00000197893,NRAP
7649,9606.ENSP00000353089,ENSG00000161547,SRSF2
7650,9606.ENSP00000353094,ENSG00000078808,SDF4
7651,9606.ENSP00000353098,ENSG00000197771,MCMBP
7652,9606.ENSP00000353099,ENSG00000196126,HLA-DRB1
7653,9606.ENSP00000353104,ENSG00000117682,DHDDS
7654,9606.ENSP00000353157,ENSG00000168385,37500
7655,9606.ENSP00000353165,ENSG00000196511,TPK1
7656,9606.ENSP00000353198,ENSG00000131096,PYY
7657,9606.ENSP00000353224,ENSG00000072274,TFRC
7658,9606.ENSP00000353238,ENSG00000197471,SPN
7659,9606.ENSP00000353270,ENSG00000087502,ERGIC2
7660,9606.ENSP00000353292,ENSG00000111319,SCNN1A
7661,9606.ENSP00000353331,ENSG00000126259,KIRREL2
7662,9606.ENSP00000353343,ENSG00000197790,OR52M1
7663,9606.ENSP00000353344,ENSG00000157557,ETS2
7664,9606.ENSP00000353362,ENSG00000141837,CACNA1A
7665,9606.ENSP00000353375,ENSG00000047849,MAP4
7666,9606.ENSP00000353393,ENSG00000185010,F8
7667,9606.ENSP00000353401,ENSG00000257923,CUX1
7668,9606.ENSP00000353408,ENSG00000147065,MSN
7669,9606.ENSP00000353415,ENSG00000188191,PRKAR1B
7670,9606.ENSP00000353422,ENSG00000197969,VPS13A
7671,9606.ENSP00000353427,ENSG00000123358,NR4A1
7672,9606.ENSP00000353444,ENSG00000111540,RAB5B
7673,9606.ENSP00000353452,ENSG00000065534,MYLK
7674,9606.ENSP00000353458,ENSG00000198604,BAZ1A
7675,9606.ENSP00000353472,ENSG00000204632,HLA-G
7676,9606.ENSP00000353475,ENSG00000181885,CLDN7
7677,9606.ENSP00000353483,ENSG00000107643,MAPK8
7678,9606.ENSP00000353500,ENSG00000198178,CLEC4C
7679,9606.ENSP00000353508,ENSG00000078018,MAP2
7680,9606.ENSP00000353512,ENSG00000138496,PARP9
7681,9606.ENSP00000353516,ENSG00000238243,OR2W3
7682,9606.ENSP00000353518,ENSG00000064999,ANKS1A
7683,9606.ENSP00000353537,ENSG00000198283,OR5B21
7684,9606.ENSP00000353564,,
7685,9606.ENSP00000353575,ENSG00000070785,EIF2B3
7686,9606.ENSP00000353581,,
7687,9606.ENSP00000353582,ENSG00000118257,NRP2
7688,9606.ENSP00000353608,ENSG00000134762,DSC3
7689,9606.ENSP00000353622,ENSG00000169375,SIN3A
7690,9606.ENSP00000353624,,
7691,9606.ENSP00000353643,ENSG00000123562,MORF4L2
7692,9606.ENSP00000353646,ENSG00000196155,PLEKHG4
7693,9606.ENSP00000353654,ENSG00000134871,COL4A2
7694,9606.ENSP00000353655,ENSG00000196547,MAN2A2
7695,9606.ENSP00000353656,,
7696,9606.ENSP00000353660,ENSG00000162734,PEA15
7697,9606.ENSP00000353679,ENSG00000196549,MME
7698,9606.ENSP00000353701,,
7699,9606.ENSP00000353720,ENSG00000198848,CES1
7700,9606.ENSP00000353731,ENSG00000197635,DPP4
7701,9606.ENSP00000353732,ENSG00000105270,CLIP3
7702,9606.ENSP00000353735,ENSG00000197579,TOPORS
7703,9606.ENSP00000353741,ENSG00000120705,ETF1
7704,9606.ENSP00000353769,ENSG00000126461,SCAF1
7705,9606.ENSP00000353770,ENSG00000171848,RRM2
7706,9606.ENSP00000353785,ENSG00000171368,TPPP
7707,9606.ENSP00000353791,ENSG00000196517,SLC6A9
7708,9606.ENSP00000353793,ENSG00000198554,WDHD1
7709,9606.ENSP00000353794,ENSG00000197361,FBXL22
7710,9606.ENSP00000353820,ENSG00000100197,CYP2D6
7711,9606.ENSP00000353826,ENSG00000196365,LONP1
7712,9606.ENSP00000353847,ENSG00000018408,WWTR1
7713,9606.ENSP00000353854,ENSG00000167173,C15orf39
7714,9606.ENSP00000353863,ENSG00000163848,ZNF148
7715,9606.ENSP00000353864,ENSG00000077264,PAK3
7716,9606.ENSP00000353874,ENSG00000239732,TLR9
7717,9606.ENSP00000353878,ENSG00000030110,BAK1
7718,9606.ENSP00000353904,ENSG00000151292,CSNK1G3
7719,9606.ENSP00000353910,ENSG00000033170,FUT8
7720,9606.ENSP00000353915,ENSG00000164270,HTR4
7721,9606.ENSP00000353957,ENSG00000189042,ZNF567
7722,9606.ENSP00000353971,ENSG00000129696,TTI2
7723,9606.ENSP00000353988,ENSG00000170683,OR10A3
7724,9606.ENSP00000353998,ENSG00000196715,VKORC1L1
7725,9606.ENSP00000354028,ENSG00000008283,CYB561
7726,9606.ENSP00000354032,ENSG00000168000,BSCL2
7727,9606.ENSP00000354033,,
7728,9606.ENSP00000354039,ENSG00000137073,UBAP2
7729,9606.ENSP00000354040,ENSG00000107937,GTPBP4
7730,9606.ENSP00000354045,ENSG00000125844,RRBP1
7731,9606.ENSP00000354061,ENSG00000136021,SCYL2
7732,9606.ENSP00000354086,ENSG00000116221,MRPL37
7733,9606.ENSP00000354090,ENSG00000254415,SIGLEC14
7734,9606.ENSP00000354107,,
7735,9606.ENSP00000354111,ENSG00000101152,DNAJC5
7736,9606.ENSP00000354125,ENSG00000106263,EIF3B
7737,9606.ENSP00000354130,ENSG00000100146,SOX10
7738,9606.ENSP00000354158,ENSG00000082805,ERC1
7739,9606.ENSP00000354159,ENSG00000091106,NLRC4
7740,9606.ENSP00000354168,,
7741,9606.ENSP00000354193,ENSG00000002726,AOC1
7742,9606.ENSP00000354201,ENSG00000159202,UBE2Z
7743,9606.ENSP00000354204,ENSG00000196860,TOMM20L
7744,9606.ENSP00000354206,ENSG00000165804,ZNF219
7745,9606.ENSP00000354207,ENSG00000140538,NTRK3
7746,9606.ENSP00000354213,ENSG00000125430,HS3ST3B1
7747,9606.ENSP00000354218,ENSG00000104881,PPP1R13L
7748,9606.ENSP00000354219,ENSG00000198467,TPM2
7749,9606.ENSP00000354223,ENSG00000060762,MPC1
7750,9606.ENSP00000354238,ENSG00000197594,ENPP1
7751,9606.ENSP00000354251,ENSG00000061676,NCKAP1
7752,9606.ENSP00000354280,ENSG00000010438,PRSS3
7753,9606.ENSP00000354340,ENSG00000144744,UBA3
7754,9606.ENSP00000354346,ENSG00000280987,MATR3
7755,9606.ENSP00000354347,ENSG00000198380,GFPT1
7756,9606.ENSP00000354360,ENSG00000050555,LAMC3
7757,9606.ENSP00000354361,ENSG00000168411,RFWD3
7758,9606.ENSP00000354376,ENSG00000132698,RAB25
7759,9606.ENSP00000354387,ENSG00000106733,NMRK1
7760,9606.ENSP00000354394,ENSG00000115415,STAT1
7761,9606.ENSP00000354398,ENSG00000108669,CYTH1
7762,9606.ENSP00000354415,ENSG00000107745,MICU1
7763,9606.ENSP00000354416,ENSG00000151882,CCL28
7764,9606.ENSP00000354451,ENSG00000183856,IQGAP3
7765,9606.ENSP00000354458,ENSG00000157131,C8A
7766,9606.ENSP00000354461,ENSG00000198324,FAM109A
7767,9606.ENSP00000354468,ENSG00000100243,CYB5R3
7768,9606.ENSP00000354476,ENSG00000198911,SREBF2
7769,9606.ENSP00000354478,ENSG00000144355,DLX1
7770,9606.ENSP00000354487,ENSG00000148516,ZEB1
7771,9606.ENSP00000354490,ENSG00000018625,ATP1A2
7772,9606.ENSP00000354497,ENSG00000198690,FAN1
7773,9606.ENSP00000354499,ENSG00000198804,MT-CO1
7774,9606.ENSP00000354511,ENSG00000093010,COMT
7775,9606.ENSP00000354518,ENSG00000198783,ZNF830
7776,9606.ENSP00000354519,ENSG00000198825,INPP5F
7777,9606.ENSP00000354522,ENSG00000198900,TOP1
7778,9606.ENSP00000354525,ENSG00000143314,MRPL24
7779,9606.ENSP00000354526,ENSG00000198945,L3MBTL3
7780,9606.ENSP00000354532,ENSG00000198805,PNP
7781,9606.ENSP00000354541,ENSG00000169760,NLGN1
7782,9606.ENSP00000354554,ENSG00000198727,MT-CYB
7783,9606.ENSP00000354558,ENSG00000198793,MTOR
7784,9606.ENSP00000354560,ENSG00000075945,KIFAP3
7785,9606.ENSP00000354566,ENSG00000198851,CD3E
7786,9606.ENSP00000354568,ENSG00000137948,BRDT
7787,9606.ENSP00000354573,ENSG00000127603,MACF1
7788,9606.ENSP00000354575,ENSG00000105699,LSR
7789,9606.ENSP00000354579,ENSG00000140931,CMTM3
7790,9606.ENSP00000354580,ENSG00000197345,MRPL21
7791,9606.ENSP00000354581,ENSG00000198704,GPX6
7792,9606.ENSP00000354586,ENSG00000074047,GLI2
7793,9606.ENSP00000354588,,
7794,9606.ENSP00000354607,ENSG00000163251,FZD5
7795,9606.ENSP00000354608,ENSG00000221988,PPT2
7796,9606.ENSP00000354609,ENSG00000142675,CNKSR1
7797,9606.ENSP00000354610,ENSG00000240038,AMY2B
7798,9606.ENSP00000354612,ENSG00000095303,PTGS1
7799,9606.ENSP00000354621,ENSG00000198742,SMURF1
7800,9606.ENSP00000354623,ENSG00000095397,WHRN
7801,9606.ENSP00000354632,ENSG00000198899,MT-ATP6
7802,9606.ENSP00000354633,ENSG00000064995,TAF11
7803,9606.ENSP00000354649,ENSG00000102158,MAGT1
7804,9606.ENSP00000354652,ENSG00000164128,NPY1R
7805,9606.ENSP00000354660,ENSG00000046774,MAGEC2
7806,9606.ENSP00000354665,ENSG00000198695,MT-ND6
7807,9606.ENSP00000354669,ENSG00000143409,MINDY1
7808,9606.ENSP00000354671,ENSG00000086015,MAST2
7809,9606.ENSP00000354676,ENSG00000198856,OSTC
7810,9606.ENSP00000354677,ENSG00000116157,GPX7
7811,9606.ENSP00000354681,ENSG00000198836,OPA1
7812,9606.ENSP00000354686,ENSG00000198740,ZNF652
7813,9606.ENSP00000354687,ENSG00000198888,MT-ND1
7814,9606.ENSP00000354718,ENSG00000170776,AKAP13
7815,9606.ENSP00000354720,ENSG00000108055,SMC3
7816,9606.ENSP00000354721,ENSG00000145217,SLC26A1
7817,9606.ENSP00000354722,ENSG00000198692,EIF1AY
7818,9606.ENSP00000354724,ENSG00000185619,PCGF3
7819,9606.ENSP00000354728,ENSG00000212907,MT-ND4L
7820,9606.ENSP00000354739,ENSG00000197958,RPL12
7821,9606.ENSP00000354742,ENSG00000198700,IPO9
7822,9606.ENSP00000354772,ENSG00000196814,MVB12B
7823,9606.ENSP00000354774,ENSG00000123178,SPRYD7
7824,9606.ENSP00000354775,ENSG00000198961,PJA2
7825,9606.ENSP00000354777,ENSG00000198933,TBKBP1
7826,9606.ENSP00000354778,ENSG00000174469,CNTNAP2
7827,9606.ENSP00000354782,ENSG00000198821,CD247
7828,9606.ENSP00000354791,ENSG00000204843,DCTN1
7829,9606.ENSP00000354794,ENSG00000198795,ZNF521
7830,9606.ENSP00000354800,,
7831,9606.ENSP00000354813,ENSG00000198786,MT-ND5
7832,9606.ENSP00000354822,ENSG00000132530,XAF1
7833,9606.ENSP00000354826,ENSG00000122786,CALD1
7834,9606.ENSP00000354829,ENSG00000198964,SGMS1
7835,9606.ENSP00000354830,ENSG00000145358,DDIT4L
7836,9606.ENSP00000354837,ENSG00000116584,ARHGEF2
7837,9606.ENSP00000354849,ENSG00000196091,MYBPC1
7838,9606.ENSP00000354850,ENSG00000198408,MGEA5
7839,9606.ENSP00000354855,ENSG00000082641,NFE2L1
7840,9606.ENSP00000354856,ENSG00000176444,CLK2
7841,9606.ENSP00000354859,ENSG00000149295,DRD2
7842,9606.ENSP00000354871,ENSG00000086717,PPEF1
7843,9606.ENSP00000354876,ENSG00000198712,MT-CO2
7844,9606.ENSP00000354877,ENSG00000083290,ULK2
7845,9606.ENSP00000354878,ENSG00000139116,KIF21A
7846,9606.ENSP00000354883,ENSG00000138629,UBL7
7847,9606.ENSP00000354884,ENSG00000198774,RASSF9
7848,9606.ENSP00000354900,ENSG00000169562,GJB1
7849,9606.ENSP00000354901,ENSG00000138755,CXCL9
7850,9606.ENSP00000354910,ENSG00000158458,NRG2
7851,9606.ENSP00000354911,ENSG00000145365,TIFA
7852,9606.ENSP00000354916,ENSG00000079335,CDC14A
7853,9606.ENSP00000354920,ENSG00000010165,METTL13
7854,9606.ENSP00000354923,ENSG00000198947,DMD
7855,9606.ENSP00000354927,ENSG00000198909,MAP3K3
7856,9606.ENSP00000354929,ENSG00000264343,NOTCH2NL
7857,9606.ENSP00000354932,ENSG00000174125,TLR1
7858,9606.ENSP00000354945,,
7859,9606.ENSP00000354947,ENSG00000198898,CAPZA2
7860,9606.ENSP00000354952,ENSG00000033327,GAB2
7861,9606.ENSP00000354957,ENSG00000198887,SMC5
7862,9606.ENSP00000354960,ENSG00000198756,COLGALT2
7863,9606.ENSP00000354961,ENSG00000198886,MT-ND4
7864,9606.ENSP00000354972,ENSG00000135040,NAA35
7865,9606.ENSP00000354982,ENSG00000198938,MT-CO3
7866,9606.ENSP00000354995,ENSG00000160179,ABCG1
7867,9606.ENSP00000355001,ENSG00000198914,POU3F3
7868,9606.ENSP00000355011,ENSG00000143621,ILF2
7869,9606.ENSP00000355013,ENSG00000198730,CTR9
7870,9606.ENSP00000355014,ENSG00000181191,PJA1
7871,9606.ENSP00000355026,ENSG00000198844,ARHGEF15
7872,9606.ENSP00000355028,ENSG00000198919,DZIP3
7873,9606.ENSP00000355031,ENSG00000049246,PER3
7874,9606.ENSP00000355046,ENSG00000198763,MT-ND2
7875,9606.ENSP00000355050,ENSG00000132792,CTNNBL1
7876,9606.ENSP00000355051,ENSG00000197780,TAF13
7877,9606.ENSP00000355060,ENSG00000074964,ARHGEF10L
7878,9606.ENSP00000355077,ENSG00000169189,NSMCE1
7879,9606.ENSP00000355086,ENSG00000117593,DARS2
7880,9606.ENSP00000355090,ENSG00000198826,ARHGAP11A
7881,9606.ENSP00000355094,ENSG00000112531,QKI
7882,9606.ENSP00000355114,ENSG00000198876,DCAF12
7883,9606.ENSP00000355124,ENSG00000171345,KRT19
7884,9606.ENSP00000355133,ENSG00000198929,NOS1AP
7885,9606.ENSP00000355136,ENSG00000095637,SORBS1
7886,9606.ENSP00000355140,ENSG00000120094,HOXB1
7887,9606.ENSP00000355146,ENSG00000198932,GPRASP1
7888,9606.ENSP00000355155,ENSG00000198785,GRIN3A
7889,9606.ENSP00000355156,ENSG00000198829,SUCNR1
7890,9606.ENSP00000355173,ENSG00000198925,ATG9A
7891,9606.ENSP00000355177,ENSG00000198853,RUSC2
7892,9606.ENSP00000355180,ENSG00000142156,COL6A1
7893,9606.ENSP00000355185,ENSG00000198924,DCLRE1A
7894,9606.ENSP00000355192,ENSG00000081248,CACNA1S
7895,9606.ENSP00000355205,ENSG00000128908,INO80
7896,9606.ENSP00000355206,ENSG00000198840,MT-ND3
7897,9606.ENSP00000355217,ENSG00000129515,SNX6
7898,9606.ENSP00000355228,ENSG00000198830,HMGN2
7899,9606.ENSP00000355231,ENSG00000126581,BECN1
7900,9606.ENSP00000355237,ENSG00000198752,CDC42BPB
7901,9606.ENSP00000355245,ENSG00000198807,PAX9
7902,9606.ENSP00000355249,ENSG00000007968,E2F2
7903,9606.ENSP00000355250,ENSG00000198920,KIAA0753
7904,9606.ENSP00000355260,ENSG00000198729,PPP1R14C
7905,9606.ENSP00000355261,ENSG00000198952,SMG5
7906,9606.ENSP00000355265,ENSG00000228253,MT-ATP8
7907,9606.ENSP00000355273,ENSG00000144057,ST6GAL2
7908,9606.ENSP00000355279,ENSG00000198791,CNOT7
7909,9606.ENSP00000355299,ENSG00000198860,TSEN15
7910,9606.ENSP00000355304,ENSG00000080823,MOK
7911,9606.ENSP00000355315,ENSG00000198918,RPL39
7912,9606.ENSP00000355316,ENSG00000198822,GRM3
7913,9606.ENSP00000355317,ENSG00000142784,WDTC1
7914,9606.ENSP00000355325,ENSG00000100804,PSMB5
7915,9606.ENSP00000355330,ENSG00000198959,TGM2
7916,9606.ENSP00000355340,ENSG00000244509,APOBEC3C
7917,9606.ENSP00000355343,ENSG00000143569,UBAP2L
7918,9606.ENSP00000355361,ENSG00000196776,CD47
7919,9606.ENSP00000355370,ENSG00000242689,CNTF
7920,9606.ENSP00000355377,ENSG00000162482,AKR7A3
7921,9606.ENSP00000355387,ENSG00000198794,SCAMP5
7922,9606.ENSP00000355388,ENSG00000196199,MPHOSPH8
